Date,TAMSAT,ARC2,RFE2,CHIRPS,TRMM
2006-06-28,0,0,0,0,0
2006-06-29,0,0,0,0,0
2006-06-30,0,0,0,0,0
2006-07-01,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-03,0,0,0,0,0
2006-07-04,0,0,0,0,0
2006-07-05,0,0,0,0,0
2006-07-06,0,0,0,0,0
2006-07-07,0,0,0,0,0
2006-07-08,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-10,0,0,0,0,0
2006-07-11,0,0,0,0,0
2006-07-12,0,0,0,0,0
2006-07-13,0,0,0,0,0
2006-07-14,0,0,0,0,0
2006-07-15,0,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-17,0,0,2.570136,0,0
2006-07-18,0,0,0,0,0
2006-07-19,0,0,0,0,0
2006-07-20,0,0,0,0,0
2006-07-21,0,0,0,0,0
2006-07-22,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-24,0,0,0,0,0
2006-07-25,0,0,0,0,0
2006-07-26,0,0,0,0,0
2006-07-27,0,0,0,0,0
2006-07-28,0,0,0,0,0
2006-07-29,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-07-31,0,0,0,0,0
2006-08-01,0,0,0,0,0
2006-08-02,0,0,0,0,0
2006-08-03,0,0,0,0,0
2006-08-04,0.7,0,0,0,0
2006-08-05,0,0,0,0,4.41
2006-08-06,0,0,0,0,0
2006-08-07,0,0,0,0,0
2006-08-08,0.4,0,0,0,0
2006-08-09,0,0,0,0,1.89
2006-08-10,0,0,0.2715656,0,0
2006-08-11,0,0,0,0,0
2006-08-12,0,0,0,0,0
2006-08-13,0,0,0,0,0
2006-08-14,0,0,0,0,0
2006-08-15,0,0,0,0,0
2006-08-16,0,0,0,0,0
2006-08-17,0,0,0,0,0
2006-08-18,0,0,0,0,0
2006-08-19,0,0,0,0,0
2006-08-20,0,0,0,0,0
2006-08-21,0,0,0,0,0
2006-08-22,0,0,0,0,0
2006-08-23,0,0,0,0,0
2006-08-24,0,0,0,0,0
2006-08-25,0,0,0,0,0
2006-08-26,0,0,0,0,0
2006-08-27,0,0,0,0,0
2006-08-28,0,0,0,0,0
2006-08-29,0,0,0,0,0
2006-08-30,0,0,0,0,0
2006-08-31,0,0,0,0,0
2006-09-01,0,0,0,0,0
2006-09-02,0.5,0,0.7104992,0,11.94104
2006-09-03,0,0,0,0,0
2006-09-04,0,0,0,0,0
2006-09-05,0,0,0,0,0
2006-09-06,0,0,0,0,0
2006-09-07,0,0,0,0,0
2006-09-08,0,0,0,0,0
2006-09-09,0,0,0,0,0
2006-09-10,0,0,0,0,0
2006-09-11,0,0,0,0,0
2006-09-12,0,0,0,0,0
2006-09-13,0,0,0,0,0
2006-09-14,0,0,0,0,0
2006-09-15,0,0,0,0,0
2006-09-16,0,0,0,0,0
2006-09-17,0,0,0,0,0
2006-09-18,0,0,0,0,0
2006-09-19,0,0,0,0,0
2006-09-20,0,0,0,0,0
2006-09-21,NA,0,0,0,0
2006-09-22,NA,0,0,0,0
2006-09-23,NA,0,0,0,0
2006-09-24,NA,0,0,0,0
2006-09-25,NA,0,0,0,0
2006-09-26,0,0,0,0,0
2006-09-27,0,0,0,0,0
2006-09-28,0,0,0,0,0
2006-09-29,6.9,0,1.049658,0.1693688,0
2006-09-30,9.3,0,0.6565375,1.341092,0
2006-10-01,0,0,0,0,0
2006-10-02,0,0,0,0,0
2006-10-03,0,0,0,0,0
2006-10-04,0,0,0,0,0
2006-10-05,0,0,0,0,0
2006-10-06,0,0,0,0,0
2006-10-07,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-09,0,0,0,0,0
2006-10-10,0,0,0,0,0
2006-10-11,0,0,0,0,0
2006-10-12,0,0,0,0,0
2006-10-13,7.8,0,12.23688,0,0
2006-10-14,0,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-16,0,0,0,0,0
2006-10-17,7.4,14.33166,15.49769,32.17097,39.76352
2006-10-18,6.5,0,3.399695,17.63075,6.087059
2006-10-19,3.1,0,5.112904,0,0
2006-10-20,6.2,17.51021,29.1713,1.628999,15.65244
2006-10-21,10.2,81.0335,44.30656,7.507553,25.29687
2006-10-22,11,38.36841,17.56712,30.1331,83.95398
2006-10-23,2.9,16.19321,6.34826,1.153125,1.146264
2006-10-24,15.9,8.434315,12.49952,9.733899,3.952636
2006-10-25,6,10.23405,5.80487,14.40517,22.05571
2006-10-26,12.9,9.065289,10.25523,0.6282974,9.051537
2006-10-27,10.2,23.34309,20.13909,41.28234,59.72433
2006-10-28,0,0,0,0,0
2006-10-29,0,0,0.8726525,0,0
2006-10-30,1.8,0,3.690087,6.281913,10.75117
2006-10-31,0,0,0,0,0
2006-11-01,0,0,0,0,0
2006-11-02,0,0,0,0,0
2006-11-03,0,0,0,0,0
2006-11-04,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-06,0,0,0,0,0
2006-11-07,3.7,19.22113,10.3353,10.77304,19.69834
2006-11-08,0,0,13.26427,7.999052,7.297571
2006-11-09,8.4,16.67898,14.62664,14.45784,4.771489
2006-11-10,8.4,10.69758,10.26446,15.37318,5.97074
2006-11-11,0,0,0,0,0
2006-11-12,0,0,0,0,0
2006-11-13,0,0,1.451605,12.6724,7.323087
2006-11-14,17.1,41.16703,23.34459,0,0
2006-11-15,0,0,5.879296,3.579665,0
2006-11-16,0,0,1.468766,0,0.2296439
2006-11-17,0,0,0,0,0
2006-11-18,0,0,0.2232792,1.373919,0
2006-11-19,0,0,1.217319,0,0
2006-11-20,0,0,0.7097756,0,0
2006-11-21,0,0,0.2256897,0,0
2006-11-22,0,0,0,0,0
2006-11-23,11.2,6.521748,3.559085,0.6915902,0
2006-11-24,0,0,0,0,0
2006-11-25,0,0,0,0,0
2006-11-26,0,0,0,0,0
2006-11-27,0,0,0,0,0
2006-11-28,0,0,0,0,0
2006-11-29,0,0,0,0,0
2006-11-30,25.1,12.35595,6.975704,9.473888,48.50588
2006-12-01,0,0,0,0,0
2006-12-02,0,0,0,0,0
2006-12-03,0,0,0,0,5.03765
2006-12-04,9.6,22.31,6.855418,6.050592,73.98775
2006-12-05,5.3,29.59493,29.72803,14.62887,44.46274
2006-12-06,0,0,0,0.3184403,0
2006-12-07,0,0,0,0,0
2006-12-08,0,0,0,0,0
2006-12-09,2.6,0,0.8804851,0,5.03765
2006-12-10,0,0,0,0,0
2006-12-11,NA,0,0,0,0
2006-12-12,NA,0,0,0.6370116,5.03765
2006-12-13,NA,0,0,0,0
2006-12-14,NA,0,0,0,0
2006-12-15,NA,0,0,0,0
2006-12-16,0,0,0,0,0
2006-12-17,0,0,10.87155,0,0
2006-12-18,0,0,0,0,0
2006-12-19,9.3,0,2.670741,0,0.1314169
2006-12-20,0,0,0,0,0
2006-12-21,0,0,0,0,0
2006-12-22,0,0,0,0,0
2006-12-23,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-25,0,0,0,0,0
2006-12-26,6.3,0,0,0,0
2006-12-27,1.5,0,0,0.1010935,0
2006-12-28,0,0,0,0,0
2006-12-29,0,0,0,0,0
2006-12-30,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-01,0,0,0,0,0
2007-01-02,0,0,0,0,0
2007-01-03,0,0,0.3571897,0,0
2007-01-04,0,0,0,0,0
2007-01-05,0,0,0,0,0
2007-01-06,0,0,0,0,0
2007-01-07,0,0,0,0,0
2007-01-08,0,0,0,0,0
2007-01-09,0,0,0,0,0
2007-01-10,0,0,0,0,0
2007-01-11,0,0,0,0,0
2007-01-12,0,0,0,0,0
2007-01-13,0,0,0,0,0
2007-01-14,0,0,0,0,0
2007-01-15,0,0,0,0,0
2007-01-16,0,0,0,0,0
2007-01-17,0,0,0,0,0
2007-01-18,0,0,0,0,0
2007-01-19,0,0,0,0,0
2007-01-20,0,0,0,0,0
2007-01-21,0,0,0,0,0
2007-01-22,0,0,0,0,0
2007-01-23,0,0,1.824078,0,0
2007-01-24,0,0,0,0,0
2007-01-25,0,0,0,0,0
2007-01-26,0,0,0,0,0
2007-01-27,0,0,0,0,0
2007-01-28,0,0,0,0,0
2007-01-29,0,0,0,0,0
2007-01-30,0,0,0,0,0
2007-01-31,0,0,0,0,0
2007-02-01,0,0,0,0,0
2007-02-02,0,0,0,0,0
2007-02-03,0,0,0,0,0
2007-02-04,0,0,0,0,0
2007-02-05,0,0,0,0,0
2007-02-06,0,0,0,0,0
2007-02-07,0,0,0,0,0
2007-02-08,0,0,0,0,0
2007-02-09,0,0,0,0,0
2007-02-10,0,0,0,0,0
2007-02-11,0,0,0,0,0
2007-02-12,0,0,0,0,0
2007-02-13,0,0,0,0,0
2007-02-14,0,0,0,0,0
2007-02-15,0,0,0,0,0
2007-02-16,0,0,0,0,0
2007-02-17,0,0,0,0,0
2007-02-18,0,0,0,0,0
2007-02-19,0,0,0,0,0
2007-02-20,0,0,0,0,0
2007-02-21,0,0,0,0,0
2007-02-22,0,0,0,0,0
2007-02-23,0,0,0,0,0
2007-02-24,0,0,0,0,0
2007-02-25,0,0,0.3786825,0,0
2007-02-26,0,0,0,0,0
2007-02-27,0,0,0,0,0
2007-02-28,0,0,0,0,0
2007-03-01,0,0,0,0.2608456,0.6280931
2007-03-02,0,0,0,0,0
2007-03-03,0,0,0,0,0
2007-03-04,0,0,0,0,0
2007-03-05,0,0,0,0,0
2007-03-06,0,0,0,0,0
2007-03-07,0,0,0,0,0
2007-03-08,0,0,0,0,0
2007-03-09,0,7.994929,24.82022,1.848111,3.682909
2007-03-10,18.6,6.643198,6.118188,9.474663,0
2007-03-11,0,0,0,0,0
2007-03-12,0,0,0,0,0
2007-03-13,0,0,0,0,0
2007-03-14,0,0,0,0,0
2007-03-15,0,0,0,0,0
2007-03-16,0,0,0,0,0
2007-03-17,0,0,0,0,0
2007-03-18,0,0,10.3157,0,0
2007-03-19,0,0,0,0.1218941,1.484584
2007-03-20,11,0,5.796669,0,0
2007-03-21,14.8,0,12.7777,0.4221101,0
2007-03-22,0,0,0,0,0
2007-03-23,0,0,0.4644339,0,0
2007-03-24,0,0,3.364252,0.150913,0
2007-03-25,0,0,34.02301,0.4470354,0
2007-03-26,0,0,0,0.7416584,0
2007-03-27,0,0,0.620992,0,0
2007-03-28,0,0,0.888315,0,0.05709937
2007-03-29,0,0,2.97405,0,0
2007-03-30,0,0,0,0,0
2007-03-31,0,0,0,0,0
2007-04-01,0,0,0,0,0
2007-04-02,0,0,0,0,0
2007-04-03,0,0,0,0,0
2007-04-04,0,0,0,0,0
2007-04-05,0,0,0,0,0
2007-04-06,10.2,7.097513,9.508915,2.442394,0
2007-04-07,0,0,0,0,0
2007-04-08,0,0,0.332947,0,0
2007-04-09,0,0,0,0,0
2007-04-10,0,0,0,0.231945,0
2007-04-11,0,0,0,0,0
2007-04-12,0,0,0,0,0
2007-04-13,0,0,0,0,0
2007-04-14,4,0,1.990381,2.325721,1.604786
2007-04-15,4,3.063173,1.421292,8.836935,3.579909
2007-04-16,0,0,1.386314,0,0
2007-04-17,15,39.26158,25.71663,12.91877,7.365559
2007-04-18,4.5,10.83569,6.401091,10.16599,2.139715
2007-04-19,0,0,0,0,0
2007-04-20,0,0,0,0,0
2007-04-21,0,0,0,0,0
2007-04-22,0,1.955724,0.6204106,0,0
2007-04-23,0,0,2.991243,0.3971724,0
2007-04-24,0,0,0,0,0
2007-04-25,0,0,0,0,0
2007-04-26,15.9,27.34937,14.76548,15.34759,2.880386
2007-04-27,0,0,0,7.901397,7.406707
2007-04-28,0,0,0,0,0
2007-04-29,0,2.441011,2.196592,1.13824,5.143547
2007-04-30,0,0,0.5753765,0,0
2007-05-01,11.7,13.00287,13.19126,20.27944,62.0047
2007-05-02,0,0,0.4916083,0,0
2007-05-03,4.1,0,4.152249,1.865782,1.070044
2007-05-04,0,0,0.3553385,0.1411345,0.0867603
2007-05-05,4.1,8.467547,3.176449,3.561068,0
2007-05-06,0,0,0,0,0
2007-05-07,0,0,0,0,0
2007-05-08,0,0,0,0,0
2007-05-09,0,0,0,0,0
2007-05-10,0,0,0,0,0
2007-05-11,0,0,0.4225048,0.5810786,0.9254432
2007-05-12,0,0,0,0,0
2007-05-13,0,0,0,0,0
2007-05-14,0,0,0,0,0
2007-05-15,0,0,0,0,0
2007-05-16,0,0,0,0,0
2007-05-17,17.1,0,1.031253,0,0
2007-05-18,1.6,3.081317,0.5356575,8.096066,3.499332
2007-05-19,0,0,0,0,0
2007-05-20,0,0,0,0,0
2007-05-21,0,0,0,0,0
2007-05-22,0,0,0,0,0
2007-05-23,0,0,0,0,0
2007-05-24,0,0,0,0,0
2007-05-25,0,0,0,0,0
2007-05-26,0,0,0,0,0
2007-05-27,11.1,0,0.9722621,0,0
2007-05-28,0,0,0,0.1988348,0
2007-05-29,0,0,0,0,0
2007-05-30,0,0,0,0,0
2007-05-31,2.4,0,1.50632,0,0
2007-06-01,13,5.310518,1.554162,3.928819,0
2007-06-02,0,0,0,0.02095721,4.554666
2007-06-03,0.9,0,0,0,0
2007-06-04,0,0,0,0,0
2007-06-05,0,0,0,0,0
2007-06-06,0,0,0,0,0
2007-06-07,0,0,0,0,0
2007-06-08,0,0,0,0,0
2007-06-09,0.5,0,0,0,0
2007-06-10,0.2,0,0,0,0
2007-06-11,0,0,0,0,0
2007-06-12,0,0,0,0,0
2007-06-13,0,0,0,0,0
2007-06-14,0,0,0,0,0
2007-06-15,0.5,0,0,0,0
2007-06-16,0,0,0,0,0
2007-06-17,0.5,0,0,0,0
2007-06-18,0,0,0,0,0
2007-06-19,0,0,0,0,0
2007-06-20,0,0,0,0,0
2007-06-21,0,0,0,0,0
2007-06-22,0,0,0,0,0
2007-06-23,0,0,0,0,0
2007-06-24,0,0,0,0,0
2007-06-25,0.4,0,0,0,0
2007-06-26,0,0,0,0,0
2007-06-27,0,0,0,0,0
2007-06-28,0,0,0.2178217,0,0
2007-06-29,0,0,0,0,0
2007-06-30,0,0,0,0,0
2007-07-01,0,0,0,0,0
2007-07-02,0,0,0,0,0
2007-07-03,0,0,0,0,0
2007-07-04,0,0,0,0,0
2007-07-05,0,0,0,0,0
2007-07-06,0,0,0,0,0
2007-07-07,0,0,0,0,0
2007-07-08,0,0,0,0,0
2007-07-09,0,0,0,0,0
2007-07-10,0,0,0,0,0
2007-07-11,0,0,0,0,0
2007-07-12,0,0,0,0,0
2007-07-13,0,0,0,0,0
2007-07-14,0,0,0,0,0
2007-07-15,0,0,0,0,0
2007-07-16,0,0,0,0,0
2007-07-17,0,0,0,0,0
2007-07-18,0,0,0,0,0
2007-07-19,0,0,0,0,0
2007-07-20,0,0,0,0,0
2007-07-21,0,0,0,0,0
2007-07-22,0,0,0,0,0
2007-07-23,0,0,0,0,0
2007-07-24,0,0,0,0,0
2007-07-25,0,0,0,0,0
2007-07-26,0,0,0,0,0
2007-07-27,0,0,0,0,0
2007-07-28,0,0,0,0,0
2007-07-29,0,0,0,0,0
2007-07-30,0,0,0,0,0
2007-07-31,0,0,0,0,0
2007-08-01,0,0,0,0,0
2007-08-02,0,0,0,0,15.56921
2007-08-03,0,0,0,0,0
2007-08-04,0,0,0,0,0
2007-08-05,0,0,0,0,0
2007-08-06,0,0,0,0,0
2007-08-07,0,0,0,0,0
2007-08-08,0,0,0,0,0
2007-08-09,0,0,0,0,0
2007-08-10,0,0,0,0,0
2007-08-11,0,0,0,0,0
2007-08-12,0,0,0,0,0
2007-08-13,0,0,0,0,0
2007-08-14,0,0,0,0,0
2007-08-15,0,0,0,0,0
2007-08-16,0,0,0,0,0
2007-08-17,0,0,0,0,0
2007-08-18,0,0,0,0,0
2007-08-19,0,0,0,0,0
2007-08-20,0,0,0,0,0
2007-08-21,0,0,0,0,0
2007-08-22,0,0,0,0,0
2007-08-23,0,0,0,0,0
2007-08-24,0,0,0,0,0
2007-08-25,0,0,0,0,0
2007-08-26,0,0,0,0,0
2007-08-27,0,0,0,0,0
2007-08-28,0,0,0,0,0
2007-08-29,0,0,0,0,0
2007-08-30,0,0,0,0,0
2007-08-31,0,0,0,0,0
2007-09-01,0,0,0,0,0
2007-09-02,0,0,0,0,0
2007-09-03,0.6,0,0,0,0
2007-09-04,0,0,0,0,0
2007-09-05,0,0,0,0,0
2007-09-06,0,0,0,0,0
2007-09-07,0,0,0,0,0
2007-09-08,0,0,0,0,0
2007-09-09,0,0,0,0,0
2007-09-10,0,0,0,0,0
2007-09-11,0,0,0,0,0
2007-09-12,0,0,0,0,0
2007-09-13,0,0,0,0,0
2007-09-14,0,0,0,0,0
2007-09-15,0,0,0,0,0
2007-09-16,0,0,0,0,0
2007-09-17,0,0,0,0,0
2007-09-18,0,0,0,0,0
2007-09-19,0,0,0,0,0
2007-09-20,0,0,0,0,0
2007-09-21,0,0,0,0,0
2007-09-22,0,0,0,0,0
2007-09-23,0,0,0,0,0
2007-09-24,0,0,0,0,0
2007-09-25,0,0,0,0,0
2007-09-26,0,0,0,0,0
2007-09-27,0,0,0,0,0
2007-09-28,0,0,0,0,0
2007-09-29,11.2,0,0,0,0
2007-09-30,0,0,0,0,0
2007-10-01,0,0,0,0,0
2007-10-02,0,0,0,0,0
2007-10-03,0,0,0,0,0
2007-10-04,0,0,0,0,0
2007-10-05,25.2,0,0,1.627955,13.36936
2007-10-06,0,0,0,0,0
2007-10-07,0,0,0,0,0
2007-10-08,0,0,0,0,0
2007-10-09,0,0,0,0,0
2007-10-10,0,0,0,0,0
2007-10-11,0,0,0,0,0
2007-10-12,0,0,0,0,0
2007-10-13,0,0,0,0,0
2007-10-14,0,0,0,0,0
2007-10-15,0,0,0,0,0
2007-10-16,0,0,0,0,0
2007-10-17,0,0,0,0,0
2007-10-18,5.9,5.130541,3.875152,28.80123,0
2007-10-19,0,0,0,0,0
2007-10-20,6.3,18.06716,4.512562,23.12687,0
2007-10-21,0,0,0,0,0
2007-10-22,0,0,0,0,0
2007-10-23,0,0,0,0,0
2007-10-24,0,0,0,0,0
2007-10-25,4.9,0,9.239628,0,0
2007-10-26,0,0,0,0,0
2007-10-27,0.6,0,0,0,0
2007-10-28,0,0,0,0,0
2007-10-29,0,0,0,0,0
2007-10-30,7.1,37.27584,16.26592,8.363857,15.68472
2007-10-31,3.2,0,0.4241111,0,17.40257
2007-11-01,0,0,0,0,0
2007-11-02,0,0,0,0,0
2007-11-03,0,0,0,0,0
2007-11-04,0,0,0,0,0
2007-11-05,0,0,0,0,0
2007-11-06,2.4,12.30059,4.62844,3.960879,0
2007-11-07,5.6,15.81831,15.48546,6.281399,0
2007-11-08,4.8,5.370537,6.558647,0.9592909,11.04048
2007-11-09,11.1,4.637181,2.309865,11.48467,15.3023
2007-11-10,4.8,20.48947,19.36404,10.1562,19.16144
2007-11-11,0,0,2.193489,1.493255,0
2007-11-12,0,0,0,0,0
2007-11-13,0,0,0,1.00815,0.1677884
2007-11-14,0,0,0,0,0
2007-11-15,0,0,0,0,2.885961
2007-11-16,0,0,0,0,0
2007-11-17,0,0,0,0,0
2007-11-18,0,0,0,0,0
2007-11-19,0,0,0,0,0
2007-11-20,0,0,0,0,0
2007-11-21,0,0,0,0,0
2007-11-22,0,0,0,0,0
2007-11-23,0,0,0,0,0
2007-11-24,0,0,0,0,0
2007-11-25,0,0,0,0,0
2007-11-26,0,0,0,0,0
2007-11-27,0,0,0,0,0
2007-11-28,0,0,0,0,0
2007-11-29,0,0,0,0,0
2007-11-30,0,0,0,0,0
2007-12-01,0,0,0,0,0
2007-12-02,0,0,0,0,0
2007-12-03,0,0,0,0,0
2007-12-04,0,0,0,0,0
2007-12-05,0,0,0,0,0
2007-12-06,0,0,0,0,0
2007-12-07,0,0,0,0,0
2007-12-08,0,0,0,0,0
2007-12-09,0,0,0,0,0
2007-12-10,0,0,0,0,0
2007-12-11,7.1,0,1.099802,0,0
2007-12-12,0,0,0,0,0
2007-12-13,0,0,0,0,0
2007-12-14,0,0,0,0,0
2007-12-15,0,0,0,0,0
2007-12-16,0,0,0,0,0
2007-12-17,0,0,0,0,0
2007-12-18,0,0,0,0,0
2007-12-19,0,0,0,0,0
2007-12-20,0,0,0,0,0
2007-12-21,0,0,0,0,0
2007-12-22,0,0,0,0,0
2007-12-23,0,0,0,0,0
2007-12-24,0,0,0,0,0
2007-12-25,0,0,0,0,0
2007-12-26,0,0,0,0,0
2007-12-27,0,0,0,0,0
2007-12-28,0,0,0,0,0
2007-12-29,0,0,0,0,0
2007-12-30,0,0,0,0,0
2007-12-31,0,0,0,0,0
2008-01-01,0,0,0,0,0
2008-01-02,0,0,0,0,0
2008-01-03,0,0,0,0,0
2008-01-04,0,0,0,0,0
2008-01-05,0,0,0,0,0
2008-01-06,0,0,0,0,0
2008-01-07,0,0,0,0,0
2008-01-08,0,0,0,0,0
2008-01-09,0,0,0,0,0
2008-01-10,0,0,0,0,0
2008-01-11,0,0,0,0,0
2008-01-12,0,0,0,0,0
2008-01-13,0,0,0.7562295,0,0
2008-01-14,0,0,0.8213308,0,3.51
2008-01-15,0,0,0,0,0
2008-01-16,0,0,0,0,0
2008-01-17,0,0,0,0,0
2008-01-18,0,0,0,0,0
2008-01-19,0,0,0,0,0
2008-01-20,0,0,0,0,0
2008-01-21,0,0,0,0,0
2008-01-22,0,0,0,0,0
2008-01-23,0.5,0,0.3615934,0,0
2008-01-24,0,0,0,0,0
2008-01-25,0,0,0,0,0
2008-01-26,0,0,0,0,0
2008-01-27,0,0,0,0,0
2008-01-28,0,0,0,0,0
2008-01-29,0,0,0,0,0
2008-01-30,0,0,0,0,0
2008-01-31,0,0,0,0,0
2008-02-01,0,0,0,0,0
2008-02-02,0,0,0,0,0
2008-02-03,0,0,0,0,0
2008-02-04,0,0,0,0,0
2008-02-05,0,0,0,0,0
2008-02-06,0,0,0,0,0
2008-02-07,0,0,0,0,0
2008-02-08,0,0,0,0,0
2008-02-09,0,0,0,0,0
2008-02-10,0,0,0,0,0
2008-02-11,0,0,0,0,0
2008-02-12,0,0,0,0,0
2008-02-13,0,0,0.688801,0,0
2008-02-14,0,0,0,0,0
2008-02-15,0,0,0,0,0
2008-02-16,0,0,0,0,0
2008-02-17,0,0,0,0,0
2008-02-18,0,0,0,0,0
2008-02-19,0,0,0,0,0
2008-02-20,0,0,0,0,0
2008-02-21,0,0,0,0,0
2008-02-22,0,0,0,0,0
2008-02-23,0,0,0,0,0
2008-02-24,0,0,0,0,0
2008-02-25,0,0,0,0,0
2008-02-26,0,0,0,0,0
2008-02-27,0,0,0,0,0
2008-02-28,0,0,0,0,0
2008-02-29,0,0,0,0,0
2008-03-01,0,0,0,0,0
2008-03-02,0,0,0,0,0
2008-03-03,0,0,0,0,0
2008-03-04,0,0,0,0,0
2008-03-05,0,0,0,0,0
2008-03-06,0,0,0,0,0
2008-03-07,0,0,0,0,0
2008-03-08,0,0,0,0,0
2008-03-09,0,0,0,0,0
2008-03-10,0,0,0,0,0
2008-03-11,0,0,0,0,0
2008-03-12,0,0,0,0,0
2008-03-13,0,0,0,0,0
2008-03-14,0,0,0,0,0
2008-03-15,0,0,0,0,0
2008-03-16,0,0,0,0,0
2008-03-17,0,0,0,0,0
2008-03-18,0,0,0,0,0
2008-03-19,0,0,0,0,0
2008-03-20,0,0,0.7904828,0,0
2008-03-21,0,0,0,0,0
2008-03-22,0,0,0,0.2604024,0
2008-03-23,0,0,0,0.3688869,0
2008-03-24,0,0,0,0,0
2008-03-25,0,0,0,0,0
2008-03-26,0,0,0,0,0
2008-03-27,0,0,0,0,0
2008-03-28,0,0,1.355435,0,0
2008-03-29,0,0,0.2371431,0,0
2008-03-30,0,0,0,0,0
2008-03-31,0,0,0,0,0
2008-04-01,0,0,0,0,0
2008-04-02,0,0,0,0,0
2008-04-03,0,0,0,0,0
2008-04-04,0,0,0,0,0
2008-04-05,0,0,0,0,0
2008-04-06,0,0,0,0,0
2008-04-07,0,0,0,0,0
2008-04-08,0,0,0,0,0
2008-04-09,0,0,0.5415112,0,0
2008-04-10,0,0,3.303224,0,0
2008-04-11,0,0,8.389318,0,0
2008-04-12,14.4,37.49163,32.10618,23.63882,35.07867
2008-04-13,3.2,0,2.811167,1.695998,0
2008-04-14,0,0,0,0,0
2008-04-15,0,0,0,0,0
2008-04-16,2.1,19.66156,19.42822,0.4891498,0
2008-04-17,7.2,1.483228,1.428615,13.64351,0
2008-04-18,0,1.81703,4.603608,0,0
2008-04-19,0,0,0,0,0
2008-04-20,0,0,0,0,0
2008-04-21,10.5,11.06434,8.86529,0,0
2008-04-22,1.2,5.175393,2.610704,14.63799,3.922113
2008-04-23,3.5,5.476947,1.7614,0,18.46478
2008-04-24,0,0,6.65484,2.420765,19.30208
2008-04-25,0,0,0,0,0
2008-04-26,0,0,23.05526,0,0
2008-04-27,0,0,0,0,0
2008-04-28,0,0,0,0,0
2008-04-29,0,0,0,0,0
2008-04-30,0,0,0,0,0
2008-05-01,0,0,0.4321618,0,0
2008-05-02,0,0,0,0,0
2008-05-03,0,0,0.5038311,0,0
2008-05-04,0,0,0,0,0
2008-05-05,0,0,0,0,0
2008-05-06,0,0,0,0,0
2008-05-07,0,0,0,0,0
2008-05-08,0,0,0,0,0
2008-05-09,4.2,0,0,0,0
2008-05-10,4.2,0,0.7541166,3.244869,50.88115
2008-05-11,0,0,0,6.086325,20.51572
2008-05-12,0,0,0,0,1.251622
2008-05-13,0,0,0,0,0
2008-05-14,0,0,0,0,0
2008-05-15,0,0,0,0,0
2008-05-16,0,0,0,0,0
2008-05-17,0,0,0,0,0
2008-05-18,0,0,0,0,0
2008-05-19,0,0,0,0,0
2008-05-20,0,0,0,0,0
2008-05-21,0,0,0,0,0
2008-05-22,22.7,0,2.165189,1.056064,6.203692
2008-05-23,0,0,0,1.284994,5.441835
2008-05-24,0,0,0,0.8643042,0
2008-05-25,0,0,0,0,0
2008-05-26,0,0,0,0,0
2008-05-27,0,0,0,0,0
2008-05-28,0,0,0,0,0
2008-05-29,0,0,0,0,0
2008-05-30,0,0,0,6.358321,0
2008-05-31,0,0,0,0,0
2008-06-01,0,0,0,0,0
2008-06-02,0,0,0,0,0
2008-06-03,0,0,0,0,0
2008-06-04,0,0,0,0,0
2008-06-05,0,0,0,0,0
2008-06-06,0,0,0,0,0
2008-06-07,0,0,0,0,0
2008-06-08,0,0,0,0,0
2008-06-09,0,0,0,0,0
2008-06-10,0,0,0,0,0
2008-06-11,0,0,0,0,0
2008-06-12,0,0,0,0,0
2008-06-13,0,0,0,0,0
2008-06-14,0,0,0,0,0
2008-06-15,0,0,0,0,0
2008-06-16,0,0,0,0,0
2008-06-17,0,0,0,0,0
2008-06-18,0,0,0,0,0
2008-06-19,0,0,0,0,0
2008-06-20,0,0,0,0,0
2008-06-21,0,0,0,0,0
2008-06-22,0,0,0,0,0
2008-06-23,0,0,0,0,0
2008-06-24,0,0,0,0,0
2008-06-25,0,0,0,0,0
2008-06-26,0,0,0,0,0
2008-06-27,0,0,0,0,0
2008-06-28,0,0,0,0,0
2008-06-29,0,0,0,0,0
2008-06-30,0,0,0,0,0
2008-07-01,0,0,0,0,0
2008-07-02,0,0,0,0,0
2008-07-03,0,0,0,0,0
2008-07-04,0,0,0,0,0
2008-07-05,0,0,0,0,0
2008-07-06,0,0,0,0,0
2008-07-07,0,0,0,0,0
2008-07-08,0,0,0,0,0
2008-07-09,0,0,0,0,0
2008-07-10,0,0,0,0,0
2008-07-11,0.6,0,0.6242841,0,0
2008-07-12,0,0,0,0,0
2008-07-13,0,0,0,0,0
2008-07-14,0,0,0,0,0
2008-07-15,0,0,0,0,0
2008-07-16,0,0,0,0,0
2008-07-17,0,0,0,0,0
2008-07-18,0,0,0,0,0
2008-07-19,0,0,0,0,0
2008-07-20,0,0,0,0,0
2008-07-21,0,0,0,0,0
2008-07-22,0,0,0,0,0
