Date,TAMSAT,ARC2,RFE2,CHIRPS,TRMM
2008-07-23,0,0,0.3989748,0,0
2008-07-24,0,0,0,0,0
2008-07-25,0,0,0,0,0
2008-07-26,0,0,0,0,0
2008-07-27,0,0,0,0,0
2008-07-28,0,0,0,0,0
2008-07-29,0,0,0,0,0
2008-07-30,0,0,0,0,0
2008-07-31,0,0,0,0,0
2008-08-01,0,0,0,0,0
2008-08-02,0,0,0,0,0
2008-08-03,0,0,0,0,0
2008-08-04,0,0,0,0,0
2008-08-05,0,0,0,0,0
2008-08-06,0,0,0,0,0
2008-08-07,0,0,0,0,0
2008-08-08,0,0,0,0,0
2008-08-09,0,0,0,0,0
2008-08-10,0,0,0,0,0
2008-08-11,0,0,0,0,0
2008-08-12,0,0,0,0,0
2008-08-13,0,0,0,0,0
2008-08-14,0,0,0,0,0
2008-08-15,0,0,0,0,0
2008-08-16,0,0,0,0,0
2008-08-17,0,0,0,0,0
2008-08-18,0,0,0,0,0
2008-08-19,0,0,0,0,0
2008-08-20,0,0,0.579039,0,0
2008-08-21,0,0,0,0,0
2008-08-22,0,0,0,0,0
2008-08-23,0,0,0,0,0
2008-08-24,0,0,0,0,0
2008-08-25,0,0,0,0,0
2008-08-26,0,0,0,0,0
2008-08-27,0,0,0,0,0
2008-08-28,0,0,0,0,0
2008-08-29,0,0,0,0,0
2008-08-30,0,0,0,0,0
2008-08-31,0,0,0,0,0
2008-09-01,0,0,0,0,0
2008-09-02,0,0,0,0,0
2008-09-03,0,0,0,0,0
2008-09-04,0.6,0,0,0,0
2008-09-05,0,0,0,0,0
2008-09-06,0,0,0,0,0
2008-09-07,0,0,0,0,0
2008-09-08,0,0,0,0,0
2008-09-09,0,0,0,0,0
2008-09-10,0,0,0,0,0
2008-09-11,0,0,0,0,0
2008-09-12,0,0,0,0,0
2008-09-13,0,0,0,0,0
2008-09-14,0,0,0,0,0
2008-09-15,0,0,0,0,0
2008-09-16,0,0,0,0,0
2008-09-17,0,0,0,0,0
2008-09-18,0,0,0,0,0
2008-09-19,0,0,0,0,0
2008-09-20,0,0,0,0,0
2008-09-21,0,0,0,0,0
2008-09-22,0,0,0,0,0
2008-09-23,0,0,0,0,0
2008-09-24,0,0,0,0,0
2008-09-25,0,0,0,0,0
2008-09-26,0,0,0,0,0
2008-09-27,0,0,0,0,0
2008-09-28,0,0,0,0,0
2008-09-29,0,0,0,0,0
2008-09-30,0,0,0,0,0
2008-10-01,0,0,0,0,0
2008-10-02,0,0,0,0,0
2008-10-03,0,0,0,0,0
2008-10-04,7.9,0,0,0,0
2008-10-05,47.7,4.420927,3.499122,2.501824,0
2008-10-06,0,0,0,0,0
2008-10-07,0,0,0,0.3580889,0
2008-10-08,0,0,0,0,0.07763952
2008-10-09,0.8,0,0.8189581,1.8023,0
2008-10-10,15.7,5.080049,0.610883,9.39411,14.44095
2008-10-11,2.9,0,0,0.8665097,0
2008-10-12,4.6,6.301261,4.262965,16.26474,6.52172
2008-10-13,2.3,0,1.419103,1.251497,1.203413
2008-10-14,8.1,2.976415,1.994432,10.52458,14.16921
2008-10-15,15.1,10.63737,9.494959,15.8536,0.1940988
2008-10-16,0,0,0,0,1.746889
2008-10-17,0,0,0,0,0
2008-10-18,0,0,0,0,0
2008-10-19,0,0,0,0,0
2008-10-20,0,0,0,0,0
2008-10-21,0,0,0,0,0
2008-10-22,0,0,0,0,0
2008-10-23,0,0,0,0,0
2008-10-24,0,0,0,0,0
2008-10-25,0,0,0,0,0
2008-10-26,7.2,0,0.7407989,3.00808,0
2008-10-27,0,0,0,0,0
2008-10-28,0,0,0,0,0
2008-10-29,0.9,0,0.3025009,0,0
2008-10-30,0,0,0,0,0
2008-10-31,0,0,0,0,0
2008-11-01,11.7,16.24597,9.123995,0.2140815,18.4724
2008-11-02,14.2,39.09929,25.7752,22.33371,43.26236
2008-11-03,0,0,11.66748,10.79809,18.17684
2008-11-04,0,0,0,0,0
2008-11-05,0,0,0,0,0
2008-11-06,0,0,0,0,0
2008-11-07,0,0,0.07337687,0.09351096,0
2008-11-08,0,0,0,0,0
2008-11-09,0,0,0,0,0
2008-11-10,0,0,0,0,0
2008-11-11,0,0,0,0,0
2008-11-12,0,0,0,0,0
2008-11-13,0,0,0,0,0
2008-11-14,0,0,0,0,0
2008-11-15,0,0,0,0,0
2008-11-16,0,0,0,0,0
2008-11-17,0,0,0,0,0
2008-11-18,0,0,0,0,0
2008-11-19,0,0,0,0,0
2008-11-20,0,0,0,0,0
2008-11-21,0,0,0,0,0
2008-11-22,0,0,0,0,0
2008-11-23,0,0,0,0,0
2008-11-24,0,0,0,0,0
2008-11-25,0,0,0,0,0
2008-11-26,0,0,0,0,0
2008-11-27,0,0,0,0,0
2008-11-28,12.9,0,1.78439,0.658567,0
2008-11-29,0,0,0,0.04329692,2.512247
2008-11-30,0,0,0,0,0
2008-12-01,0,0,0,0,0
2008-12-02,0,0,0,0,0
2008-12-03,1.9,0,0,0,4.928602
2008-12-04,0,0,0,0,0
2008-12-05,0,0,0,0,0
2008-12-06,0,0,0,0,0
2008-12-07,0,0,0,0,0
2008-12-08,0,0,0,0,0
2008-12-09,0,0,0,0,0
2008-12-10,0,0,0,0,0
2008-12-11,0,0,0,0,0
2008-12-12,0,0,0,0,0
2008-12-13,0,0,0,0,0
2008-12-14,0,0,0,0,0
2008-12-15,0,0,0,0,0
2008-12-16,0,0,0,0,0
2008-12-17,0,0,0,0,0
2008-12-18,0,0,0,0,0
2008-12-19,0,0,0,0,0
2008-12-20,0,0,0,0,0
2008-12-21,0,0,0,0,0
2008-12-22,0,0,0,0,0
2008-12-23,0,0,0,0,0
2008-12-24,0,0,0,0,0
2008-12-25,0,0,0,0,0
2008-12-26,0,0,0,0,0
2008-12-27,0,0,0,0,0
2008-12-28,0,0,0,0,0
2008-12-29,0,0,0,0,0
2008-12-30,0,0,0,0,0
2008-12-31,0,0,0,0,0
2009-01-01,0,0,0,0,0
2009-01-02,0,0,0,0,0
2009-01-03,0,0,0,0,0
2009-01-04,0,0,0,0,0
2009-01-05,0,0,0,0,0
2009-01-06,0,0,0,0,0
2009-01-07,0,0,0,0,0
2009-01-08,0,0,0,0,0
2009-01-09,0,0,0,0,0
2009-01-10,0,0,0,0,0
2009-01-11,0,0,0,0,0
2009-01-12,0,0,0,0,0
2009-01-13,0,0,0,0,0
2009-01-14,0,0,0,0,0
2009-01-15,0,0,0,0,0.1804223
2009-01-16,0,0,0,0,0
2009-01-17,0,0,0,0,0
2009-01-18,0,0,0,0,0
2009-01-19,0,0,0,0,0
2009-01-20,0,0,0,0,0
2009-01-21,0,0,0,0,0
2009-01-22,0,0,0,0,0
2009-01-23,0,0,0,0,0
2009-01-24,0,0,0,0,0
2009-01-25,0,0,0,0,0.5412668
2009-01-26,0,0,0,0,0
2009-01-27,0,0,0,0,3.458093
2009-01-28,0,0,0,0,0
2009-01-29,0,0,0,0,0
2009-01-30,0,0,0,0,0
2009-01-31,0,0,0,0,0
2009-02-01,0,0,0,0,0
2009-02-02,0,0,0,0,0
2009-02-03,0,0,0,0,0
2009-02-04,0,0,0,0,0
2009-02-05,0,0,0,0,0
2009-02-06,0,0,0,0,0
2009-02-07,0,0,0,0,0
2009-02-08,0,0,0,0,0
2009-02-09,0,0,0,0,0
2009-02-10,0,0,0,0,0
2009-02-11,0,0,0,0,0
2009-02-12,0,0,0,0,0
2009-02-13,0,0,0,0,0
2009-02-14,0,0,0,0,0
2009-02-15,0,0,0,0,0
2009-02-16,0,0,0,0,0
2009-02-17,0,0,0,0,0
2009-02-18,0,0,0,0,0
2009-02-19,0,0,0,0,0
2009-02-20,0,0,0,0,0
2009-02-21,0,0,0,0,0
2009-02-22,0,0,0,0,0
2009-02-23,0,0,0,0,0
2009-02-24,0,0,0,0,0
2009-02-25,0,0,0,0,0
2009-02-26,2.2,21.66378,8.692996,2.184696,4.105827
2009-02-27,0,0,0,0,0
2009-02-28,0,0,1.889928,0.8273661,1.368609
2009-03-01,0,0,0,0,0
2009-03-02,0,0,0,0,0
2009-03-03,0,0,0,0,0
2009-03-04,0,0,0,0,0
2009-03-05,0,0,0,0,0
2009-03-06,0,0,0,0,0
2009-03-07,0,0,0,0,0
2009-03-08,0,0,0,0,0
2009-03-09,0,0,0,0,0
2009-03-10,0,0,0,0,0
2009-03-11,0,0,0,0,0
2009-03-12,0,0,0,0,0
2009-03-13,0,0,0,0,0
2009-03-14,0,0,0,0,0
2009-03-15,0,0,0,0,0
2009-03-16,0,0,0,0,0
2009-03-17,0,0,0,0,0
2009-03-18,0,0,0,0,0
2009-03-19,0,0,0,0,0
2009-03-20,0,0,0,0,0
2009-03-21,0,0,0,0,0
2009-03-22,0,0,0,0,0
2009-03-23,0,0,0,0,0
2009-03-24,0,0,0,0,0
2009-03-25,0,0,0,0,0
2009-03-26,0,0,0.308157,0,0
2009-03-27,0,0,0,0,0
2009-03-28,0,0,0.6749346,0,0
2009-03-29,0,0,0,0,0
2009-03-30,0,0,0,0,0
2009-03-31,0,0,0,0,0
2009-04-01,0,0,0,0,0
2009-04-02,0,0,0,0,0
2009-04-03,0,0,0,0,0
2009-04-04,0,0,0,0,0
2009-04-05,14.1,20.67981,12.32831,5.967169,3.962944
2009-04-06,27.1,27.57987,55.30467,14.38197,34.84657
2009-04-07,1.3,0,0.3236403,6.030344,0
2009-04-08,0,0,0,0,0
2009-04-09,0,0,0,0,0
2009-04-10,3.2,1.671861,3.999384,4.571122,0
2009-04-11,0,5.827078,0.7475035,4.213741,0
2009-04-12,1.8,0,2.458452,0.5052624,0
2009-04-13,0,0,0,0,0
2009-04-14,1.8,0,0.7095982,0,0
2009-04-15,11,2.701319,1.218616,5.22773,12.70875
2009-04-16,0,0,0,0,0
2009-04-17,0,0,0,0,0
2009-04-18,0,0,0,0,0
2009-04-19,12.8,1.767991,0.9884406,7.217516,11.95716
2009-04-20,0,0,1.430799,0,0
2009-04-21,0,0,0,0,0
2009-04-22,0,0,0,0,0
2009-04-23,0,0,0,0,0
2009-04-24,16.3,4.971334,3.474114,6.450656,0.546613
2009-04-25,0,0,0,3.167546,15.57847
2009-04-26,0,0.6063417,0,0,0
2009-04-27,0,0.4251304,0,0,0
2009-04-28,0,0,0,0,0
2009-04-29,0,0,1.312667,0,0
2009-04-30,10.7,15.2472,6.611593,11.37198,1.674002
2009-05-01,0,0,0,0.9333942,2.292661
2009-05-02,0,0,0,0,0
2009-05-03,0,0.5897085,0,0,0
2009-05-04,0,0,0,0,0
2009-05-05,8.1,8.293554,1.846801,0,0
2009-05-06,0,0.209483,0,0,0
2009-05-07,0,0,0,0,0
2009-05-08,0,0,0,0,0
2009-05-09,0,0,1.34044,0,0
2009-05-10,7.2,0,1.820942,0,0
2009-05-11,2.2,0,2.553389,1.134771,0
2009-05-12,13.7,0,3.577214,5.269599,0
2009-05-13,0,0,4.359282,2.903694,0
2009-05-14,0,0,0,2.088423,0
2009-05-15,0,0,0,0,0
2009-05-16,0,0,0,0,0
2009-05-17,0,0,0,0.1951195,0
2009-05-18,0,0,0,0,0
2009-05-19,5.2,0,0,0.7467968,0
2009-05-20,12.1,0,3.26268,14.41956,6.922071
2009-05-21,0,0,0,0.3987376,0
2009-05-22,0,0,0,0,0
2009-05-23,0,0,0,0,0
2009-05-24,0,0,0,0,0
2009-05-25,0,0,0,0,0
2009-05-26,0,0,0,0,0
2009-05-27,0,0,0,0,0
2009-05-28,0,0,0,0,0
2009-05-29,0,0,0,0,0
2009-05-30,0,0,0,0,0
2009-05-31,0,0,0,0,0
2009-06-01,0,0,0,0,0
2009-06-02,0,0,0,0,0
2009-06-03,0,0,0,0,0
2009-06-04,0,0,0,0,0
2009-06-05,0,0,0,0,0
2009-06-06,0,0,0,0,0
2009-06-07,0,0,0,0,0
2009-06-08,0,0,0,0,0
2009-06-09,0,0,0,0,0
2009-06-10,0,0,0,0,0
2009-06-11,0,0,0,0,0
2009-06-12,0,0,0,0,0
2009-06-13,0,0,0,0,0
2009-06-14,0,0,0,0,0
2009-06-15,0,0,1.025728,0,0
2009-06-16,0,0,0,0,0
2009-06-17,0,0,0,0,0
2009-06-18,0,0,0,0,0
2009-06-19,0,0,0,0,0
2009-06-20,0,0,0,0,0
2009-06-21,0,0,0,0,0
2009-06-22,0,0,0,0,0
2009-06-23,0,0,0,0,0
2009-06-24,0,0,0,0,0
2009-06-25,0,0,0,0,0
2009-06-26,0,0,0,0,0
2009-06-27,0,0,0,0,0
2009-06-28,0,0,0,0,0.04448345
2009-06-29,0,0,0,0,0
2009-06-30,0,0,0,0,0
2009-07-01,0,0,0,0,0
2009-07-02,0,0,0,0,0
2009-07-03,0,0,0,0,0
2009-07-04,0,0,0,0,0
2009-07-05,0.8,0,0.2004756,0,0
2009-07-06,0.4,0,0,0,0
2009-07-07,0,0,0,0,0
2009-07-08,0,0,0,0,0
2009-07-09,0,0,0,0,0
2009-07-10,0,0,0,0,0
2009-07-11,0,0,0,0,0
2009-07-12,0,0,0,0,0
2009-07-13,0,0,0,0,0
2009-07-14,0,0,0,0,0
2009-07-15,0,0,0,0,0
2009-07-16,0,0,0,0,0
2009-07-17,0,0,0,0,0
2009-07-18,0,0,0,0,0
2009-07-19,0,0,0,0,0
2009-07-20,0,0,0,0,0
2009-07-21,0,0,0,0,0
2009-07-22,0,0,0,0,0
2009-07-23,0,0,0,0,0
2009-07-24,0,0,0,0,0
2009-07-25,0,0,0,0,0
2009-07-26,0,0.3475702,0,0,0.54
2009-07-27,0,0,0,0,0
2009-07-28,0,0,0,0,0
2009-07-29,0,0,0,0,0
2009-07-30,0,0,0,0,0
2009-07-31,0,0,0,0,0
2009-08-01,0,0,0,0,0
2009-08-02,0,0,0,0,0
2009-08-03,0,0,0,0,0
2009-08-04,0,0,0,0,0
2009-08-05,0,0,0,0,0
2009-08-06,0,0,0,0,0
2009-08-07,0,0,0,0,0
2009-08-08,0,0,0,0,0
2009-08-09,0,0,0,0,0
2009-08-10,0,0,0,0,0
2009-08-11,0,0,0,0,0
2009-08-12,0,0,0,0,0
2009-08-13,0,0,0,0,0
2009-08-14,0,0,0,0,0
2009-08-15,0,0,0,0,0
2009-08-16,0,0,0,0,0
2009-08-17,0,0,0,0,0
2009-08-18,0,0,0,0,0
2009-08-19,0,0,0,0,0
2009-08-20,0,0,0,0,0
2009-08-21,0,0,0,0,0
2009-08-22,0,0,0,0,0
2009-08-23,0,0,0,0,0
2009-08-24,0,0,0,0,0
2009-08-25,0,0,0,0,0
2009-08-26,0,0,0,0,0
2009-08-27,0,0,0,0,0
2009-08-28,0,0,0,0,0
2009-08-29,0,0,0,0,0
2009-08-30,0,0,0,0,0
2009-08-31,0,0,0,0,0
2009-09-01,0,0,0,0,0
2009-09-02,0,0,0,0,0
2009-09-03,0,0,0,0,0
2009-09-04,0,0,0,0,0
2009-09-05,0,0,0,0,0
2009-09-06,0,0,0,0,0
2009-09-07,0,0,0,0,0
2009-09-08,0,0,0,0,0
2009-09-09,0,0,0,0,0
2009-09-10,0,0,0,0,0
2009-09-11,0,0,0,0,0
2009-09-12,0,0,0,0,0
2009-09-13,0,0,0,0,0
2009-09-14,0,0,0,0,0
2009-09-15,0,0,0,0,0
2009-09-16,0,0,0,0,0
2009-09-17,0,0,0,0,0
2009-09-18,0,0,0,0,0
2009-09-19,0,0,0,0,0
2009-09-20,0,0,0,0,0
2009-09-21,0,0,0,0,0
2009-09-22,0,0,0,0,0
2009-09-23,0,0,0,0,0
2009-09-24,0,0,0,0,0
2009-09-25,0,0,0,0,0
2009-09-26,0,0,0,0,0
2009-09-27,0,0,0,0,0
2009-09-28,0,0,0,0,0
2009-09-29,0,0,0,0,0
2009-09-30,0,0,0,0,0
2009-10-01,0,0,0,0,0
2009-10-02,0,0,0,0,0
2009-10-03,0,0,0,0,0
2009-10-04,0,0,0,0,0
2009-10-05,0,0,0,0,0
2009-10-06,0,0,0,0,0
2009-10-07,0,0,0,0,0
2009-10-08,0,0,0,0,0
2009-10-09,0,0,0,0,0
2009-10-10,0,0,0,0,0
2009-10-11,0,0,0,0,0
2009-10-12,0,0,0,0,0
2009-10-13,22.2,73.28142,57.0269,3.228075,5.369422
2009-10-14,1.9,0,2.994388,53.84195,45.69488
2009-10-15,0,0,0,0,0
2009-10-16,0.7,0,0,0,0
2009-10-17,0,0,0,0.1021097,0
2009-10-18,0,0,0,0,5.917322
2009-10-19,5.3,0,1.666947,0,0
2009-10-20,0,0,0,0.7382311,0
2009-10-21,5.7,9.2712,23.20117,4.099818,3.123031
2009-10-22,0,0,0,0,0.2191601
2009-10-23,6.1,26.41624,18.45461,20.19241,41.36647
2009-10-24,1,0,6.173955,0,4.876312
2009-10-25,0,0,0,0,0
2009-10-26,0,0,0,0,0
2009-10-27,3.2,7.854716,18.20171,2.522604,0
2009-10-28,11.3,10.43378,7.924866,11.26347,21.9708
2009-10-29,0,0,0,0,0
2009-10-30,0,0,0,0,0
2009-10-31,0,0,0,0,0
2009-11-01,12.1,6.959956,9.289513,7.089666,0
2009-11-02,0,0,0.521669,0.4793968,5.681295
2009-11-03,0,0,2.924906,7.025285,13.46512
2009-11-04,0,0,0,0,1.252569
2009-11-05,0,0,0,0,0
2009-11-06,0,0,0,0,0
2009-11-07,0,0,0,0,0
2009-11-08,0,0,0,0,0
2009-11-09,0,0,0,0,0
2009-11-10,0,0,0,0,0
2009-11-11,0,0,0,0,0
2009-11-12,0,0,0,0,0
2009-11-13,0,0,0,0,0
2009-11-14,0,0,0,0,0
2009-11-15,0,NA,0,0,0
2009-11-16,0,NA,0,0,0
2009-11-17,0,0,0,0,0
2009-11-18,0,0,0,0,0
2009-11-19,0,0,0,0,0
2009-11-20,0,0,0,0,0
2009-11-21,0,0,0,0,0
2009-11-22,0,0,0,0,0
2009-11-23,0,0,0,0,0
2009-11-24,0,0,0,0,0
2009-11-25,0,0,0,0,0
2009-11-26,0,0,0,0,0
2009-11-27,0,0,2.425213,0,0
2009-11-28,0,0,4.787462,0.2838762,0.7604883
2009-11-29,0,0,4.092896,0,0
2009-11-30,0,0,0,0,0
2009-12-01,0,0,0,0,0
2009-12-02,0,0,0,0,0
2009-12-03,0,0,0.671096,0,0
2009-12-04,0,0,0,0,0
2009-12-05,0,0,0,0,0
2009-12-06,0,0,0,0,0
2009-12-07,0,0,0,0,0
2009-12-08,0,0,0.5687636,0,0
2009-12-09,2.6,0,0,0.1985484,0
2009-12-10,0,0,0,0,0
2009-12-11,0,0,0,0,0
2009-12-12,0,0,0,0,0
2009-12-13,0,0,0,0,0
2009-12-14,0,0,0,0,0
2009-12-15,0,0,0,0,0
2009-12-16,0,0,0,0,0
2009-12-17,0,0,0,0,0
2009-12-18,0,0,0,0,0
2009-12-19,0,0,0,0,0
2009-12-20,0,0,0,0,0
2009-12-21,0,0,0,0,0
2009-12-22,0,0,0,0,0
2009-12-23,0,0,0,0,0
2009-12-24,0,0,0,0,0
2009-12-25,0,0,0,0,0
2009-12-26,0,0,0,0,0
2009-12-27,0,0,0,0,0
2009-12-28,0,0,0,0,0
2009-12-29,0,0,0,0,0
2009-12-30,0,0,0,0,0
2009-12-31,0,0,0,0,0
2010-01-01,0,0,0,0,0
2010-01-02,0,0,0,0,0
2010-01-03,0,0,0,0,0
2010-01-04,0,0,0,0,0
2010-01-05,0,0,0,0,0
2010-01-06,0,0,0,0,0
2010-01-07,0,0,0,0,0
2010-01-08,0,0,0,0,0
2010-01-09,0,0,0,0,0
2010-01-10,0,0,0,0,0
2010-01-11,0,0,0,0,0
2010-01-12,0,0,0,0,0
2010-01-13,0,0,0,0,0
2010-01-14,0,0,0,0,0
2010-01-15,0,0,0,0,0
2010-01-16,0,0,0,0,0
2010-01-17,0,0,0,0,0
2010-01-18,0,0,0,0,0
2010-01-19,0,0,0,0,0
2010-01-20,0,0,0,0,0
2010-01-21,0,0,0,0,0
2010-01-22,0,0,0,0,0
2010-01-23,0,0,0,0,0
2010-01-24,0,0,0,0,0
2010-01-25,0,0,0,0,0
2010-01-26,0,0,0,0,0
2010-01-27,0,0,0,0,0
2010-01-28,0,0,0,0,0
2010-01-29,0,0,0,0,0
2010-01-30,0,0,0,0,0
2010-01-31,0,0,0,0,0
2010-02-01,0,0,0,0,0
2010-02-02,0,0,0,0,0
2010-02-03,0,0,0,0,0
2010-02-04,0,0,0,0,0
2010-02-05,0,0,0,0,0
2010-02-06,0,0,0,0,0
2010-02-07,0,0,0,0,0
2010-02-08,0,0,0,0,0
2010-02-09,0,0,0,0,0
2010-02-10,0,0,0,0,0
2010-02-11,0,0,0,0,0
2010-02-12,0,0,0,0,0
2010-02-13,0,0,0,0,0
2010-02-14,0,0,0,0,0
2010-02-15,0,0,0,0,0
2010-02-16,0,0,0,0,0
2010-02-17,0,0,0,0,0
2010-02-18,0,0,0,0,0
2010-02-19,0,0,0,0,0
2010-02-20,0,0,0,0,0
2010-02-21,0,0,0,0,0
2010-02-22,0,0,0,0,0
2010-02-23,0,0,0,0,0
2010-02-24,0,0,0,0,0
2010-02-25,0,0,0,0,0
2010-02-26,0,0,0.8530859,0,0
2010-02-27,2.5,10.99581,8.013803,0.1256382,0
2010-02-28,0.1,15.78118,31.28237,2.886821,121.4825
2010-03-01,0,0,0,0,0
2010-03-02,2.9,12.95447,18.39934,4.916121,0
2010-03-03,0,0,1.712392,1.60439,0
2010-03-04,0,0,0,0,0
2010-03-05,0,0,0,0,0
2010-03-06,9,0,3.947408,0,0
2010-03-07,15.4,31.91963,21.68766,10.33862,0
2010-03-08,0,0,0,0.7947823,0
2010-03-09,0,0,0,0,0
2010-03-10,0,0,0,0,0
2010-03-11,0,0,0,0,0
2010-03-12,0,0,0,0,0
2010-03-13,0,0,0,0,0
2010-03-14,0,0,0,0,0
2010-03-15,0,0,0,0,0
2010-03-16,0,0,0,0,0
2010-03-17,0,0,0,0,0
2010-03-18,28.5,67.08179,43.16817,15.14897,62.27863
2010-03-19,0,0,13.68834,5.374923,4.446173
2010-03-20,0,0,0,0,0
2010-03-21,0,0,0,0,0
2010-03-22,0,0,0,0,0
2010-03-23,0,0,0,0,0
2010-03-24,0,0,0,0,0
2010-03-25,0,0,0,0,0
2010-03-26,0,0,0,0,0
2010-03-27,0,0,0,0,0
2010-03-28,6.2,0,0.7292522,0,1.836462
2010-03-29,7.1,18.32124,9.30016,9.215767,0
2010-03-30,8,13.14133,6.721635,14.6988,0.5154983
2010-03-31,4.4,14.20323,64.62359,7.55244,1.643151
2010-04-01,0,0,1.406896,8.124637,7.021536
2010-04-02,0,0,0,1.685977,3.947431
2010-04-03,0,0,0,0,0
2010-04-04,0,0,0,0,0
2010-04-05,0,0,0,0,0
2010-04-06,0,0,0,0,0
2010-04-07,0,0,0,0,0
2010-04-08,0,0,0,0,0
2010-04-09,0,0,0,0,0
2010-04-10,0,2.35331,1.733907,0,0
2010-04-11,0,0,0,0,0
2010-04-12,16.3,27.23071,25.05105,15.0227,3.528234
2010-04-13,0,0,0,8.272259,6.567407
2010-04-14,18.7,51.92226,35.26339,11.80554,27.24775
2010-04-15,0,0,4.536986,13.82117,10.82923
2010-04-16,0,0,2.024955,0,0
2010-04-17,12.8,15.71168,11.40685,11.77627,12.78548
2010-04-18,0,0,0.4244945,0.5646393,0
2010-04-19,0,0,0,0,0
2010-04-20,0,0,0,0,0
2010-04-21,0,0,0,0,0
2010-04-22,0,0,0,0,0
2010-04-23,0,0,0,0,0
2010-04-24,9.1,2.006414,1.472053,4.543316,0
2010-04-25,0,0,0.6533008,0.4549483,5.833814
2010-04-26,0,0,0,0,0
2010-04-27,10.8,5.396593,3.754534,11.53336,6.183144
2010-04-28,4.6,7.376921,3.96518,7.653292,9.257248
2010-04-29,0,0,0,0,0.104799
2010-04-30,4.1,1.064131,0.8337064,1.862929,0
2010-05-01,0,0,0,2.055529,0
2010-05-02,3.1,0,0,1.921845,0
2010-05-03,6.1,3.961616,1.103174,3.739812,0
2010-05-04,0.3,0,0,0,0
2010-05-05,0.8,0,24.97039,0,0
2010-05-06,0,0,0,0,0
2010-05-07,6.4,0,0,0,0
2010-05-08,0,0,0,0,0
2010-05-09,0,0,0,0,0
2010-05-10,0,0,0,0,0
2010-05-11,0,0,0,0,0
2010-05-12,0,0,0,0,0
2010-05-13,0,0,0,0,0
2010-05-14,0,0,0,0,0
2010-05-15,0,0,0,0,0
2010-05-16,0,0,0,0,0
2010-05-17,0,0,0,0,0
2010-05-18,0,0,0,0,0
2010-05-19,0,0,0,0,0
2010-05-20,0,0,0,0,0
2010-05-21,0,0,0,0,0
2010-05-22,9.5,0,66.31985,0,0
2010-05-23,0,0,0,0,0
2010-05-24,9.5,0,0.8298407,3.045026,3.288277
2010-05-25,0,0,0,0,0
2010-05-26,0,0,0,0,0
2010-05-27,0,0,0,0,0
2010-05-28,0,0,0,0.6974844,0
2010-05-29,0,0,0,3.037589,0
2010-05-30,0,0,0,0,0
2010-05-31,0,0,0,0,0
2010-06-01,0,0,0,0,0
2010-06-02,0,0,0,0,0
2010-06-03,0,0,0,0,0
2010-06-04,0,0,0,0,0
2010-06-05,0,0,0,0,0
2010-06-06,0,0,0,0,0
2010-06-07,0,0,0,0,0
2010-06-08,0,0,0,0,0
2010-06-09,0,0,0,0,0
2010-06-10,0,0,0,0,0
2010-06-11,0,0,0,0,0
2010-06-12,0,0,0,0,0
2010-06-13,0,0,0,0,0
2010-06-14,0,0,0,0,0
2010-06-15,0.5,0,0,0,0
2010-06-16,0,0,0,0,0
2010-06-17,0,0,0,0,0
2010-06-18,0,0,0,0,0
2010-06-19,0,0,0,0,0
2010-06-20,1,0,1.969696,0,0
2010-06-21,0,0,0,0,0
2010-06-22,0,0,0,0,0
2010-06-23,0,0,0,0,0
2010-06-24,0,0,0,0,0
2010-06-25,0,0,0,0,0
2010-06-26,0,0,0,0,0
2010-06-27,0,0,0,0,0
2010-06-28,0,0,0,0,0
2010-06-29,0,0,0,0,0
2010-06-30,0,0,0,0,0
2010-07-01,0,0,0,0,0
2010-07-02,0,0,0,0,0
2010-07-03,0,0,0,0,0
2010-07-04,0,0,0,0,0
2010-07-05,0,0,0,0,0
2010-07-06,0,0,0,0,0
2010-07-07,0,0,0,0,0
2010-07-08,0,0,0,0,0
2010-07-09,0,0,0,0,0
2010-07-10,0,0,0,0,0
2010-07-11,0,0,0,0,0
2010-07-12,0,0,0,0,0
2010-07-13,0,0,0,0,0
2010-07-14,0,0,0,0,0
2010-07-15,0,0,0,0,0
2010-07-16,0,0,0,0,0
2010-07-17,0,0,0,0,0
2010-07-18,0,0,0,0,0
2010-07-19,0,0,0,0,0
2010-07-20,0.4,0,0,0,0
2010-07-21,0.6,0,0.982542,0.00055744243,11.65357
2010-07-22,0,0,0.2517953,0,0
2010-07-23,0.2,0,0,0,0
2010-07-24,0,0,0,0,0
2010-07-25,0,0,0,0,1.837492
2010-07-26,0,0,0,0,0
2010-07-27,0,0,0,0,0
2010-07-28,0,0,0,0,0
2010-07-29,0,0,0,0,0
2010-07-30,0,0,0,0,0
2010-07-31,0,0,0,0,0
2010-08-01,0,0,0,0,0
2010-08-02,0,0,0,0,0
2010-08-03,0,0,0,0,0
2010-08-04,0,0,0,0,0
2010-08-05,0,0,0,0,0
2010-08-06,0,0,0,0,0
2010-08-07,0,0,0,0,0
2010-08-08,0,0,0,0,0
2010-08-09,0,0,0,0,0
2010-08-10,0,0,0,0,0
2010-08-11,0,0,0,0,0
2010-08-12,0,0,0,0,0
2010-08-13,0,0,0,0,0
2010-08-14,0,0,0,0,0
2010-08-15,0,0,0,0,0
2010-08-16,0,0,0,0,0
2010-08-17,0,0,0,0,0
2010-08-18,0,0,0,0,0
2010-08-19,0,0,0,0,0
2010-08-20,0,0,0,0,0
2010-08-21,0,0,0,0,0
2010-08-22,0,0,0,0,0
